VARIABLE,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
Agricultural Demand|Crops,,832.620598094914,899.5221352909364,979.1187214748164,1057.886931337807,1141.8873108600174,1227.3251783600613,1307.3332806643325,1377.13827749113,1431.9317401513354,1470.9435748791952
Agricultural Demand|Crops|Energy,,616.6653147761896,650.4613152081325,796.9334161729964,901.2636838518764,979.6317160132191,1071.8571957196373,1079.1909265208262,1082.098041913655,1095.3642195522764,1075.344495778792
Agricultural Demand|Livestock,,76.889920282275,82.94789218418826,90.00975639933884,96.90846958839876,104.29314059556852,111.98749178968892,119.17236339159558,125.42468551146058,130.29955740583787,133.72435530513357
Agricultural Production|Crops|Energy,,0.0,260.0604937714285,421.0405377714288,575.5348597142865,678.2637989142861,742.3711696571436,737.6277205142852,712.0716091999999,694.5611250285712,656.5436957142854
Agricultural Production|Crops|Non-Energy,,1073.274468683865,1130.1167276223323,1228.0589499148882,1274.927823122847,1317.2729021354364,1391.6416445196514,1447.4402986849288,1492.1344392377505,1489.6536370899744,1458.6566261772068
Agricultural Production|Livestock,80.42333313473941,82.20025774077006,88.25828400076749,95.3199925303284,102.2186850209741,109.60350781632933,117.29787522235378,124.4829832238409,130.7352920198664,135.61047183364832,139.035343468125
Capacity|Electricity,,1722.6418010397506,2107.822665694039,2621.4990846608634,3178.171352787126,3664.39645936506,4118.388232486135,4542.027124992528,4932.819940220338,5231.806132111846,5439.311551326739
Capacity|Electricity|Biomass,,20.84021990740745,20.97338169076611,28.677387271689447,39.46921565829535,52.79236154712072,67.05689866343222,83.68229345034246,98.0464661418696,112.791302202245,121.66092909690514
Capacity|Electricity|Coal,,507.9847238077113,665.0322242833578,775.9884444365164,898.0478377489219,1061.19322552004,1243.6303218147518,1451.890279085806,1610.464445990297,1807.386952213344,1960.839391885464
Capacity|Electricity|Gas,,366.93493467782855,449.06097558346016,561.4762701674279,697.9943130073565,853.9270876141545,915.93799530695,959.5888778221708,1070.0057185755954,1089.325603151953,1147.326321442161
Capacity|Electricity|Geothermal,,5.247218654870622,27.951651049594112,42.74861753234399,49.20824573503296,52.17327526477671,53.23587102834856,53.63491204496455,54.58579555904359,55.0383727723871,54.25877152302125
Capacity|Electricity|Nuclear,,285.37799481368705,350.4650663791651,433.1371106742207,530.7003604346351,625.5217479846664,709.1588047522405,790.4680418146465,826.1114983229045,817.8942929421053,760.0308959073227
Capacity|Electricity|Oil,,249.46170725520065,40.87356283295279,35.46214068841957,41.55071676021053,42.97963319698125,45.43515062151187,52.40775807806948,75.25722293569255,85.33909650875188,93.06928843226788
Capacity|Electricity|Other,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity|Electricity|Solar,,17.56206971858067,84.91193106976414,118.46648462459036,163.60466845833298,215.8861473920594,327.71590165787427,429.5662482775549,492.5908272922601,541.399556619634,551.056193494958
Capacity|Electricity|Wind,,72.89366121258246,271.34942788488667,426.8881391591114,555.3258275566359,551.8711075893004,542.3836699195621,501.1737862416493,480.3615692205344,491.45241768138,517.0003269913751
Emissions|BC,,1.2217305550900002,0.96914915132,0.70271900535,0.6156556903629999,0.56909330217,0.56330829596,0.55557945448,0.5445749874410001,0.531773114138,0.5134494628990001
Emissions|CH4,,74.247177938,85.09924588999999,102.91612139,119.077846737,129.24416604799998,128.29774153699998,139.68403591700002,155.987987729,172.741611384,143.095742815
Emissions|CH4|Fossil Fuels and Industry,44.894816709,44.125317651,54.384453614,69.82407844900001,83.626676532,91.291458943,87.68871052099999,96.621319004,110.82497359100002,126.009304249,133.544134493
Emissions|CH4|Land Use,,30.121860872,30.714792103,33.092042926,35.45116863672,37.95270730749,40.60903089242,43.062717633320005,45.16301397022001,46.73230643611,47.747866691988
Emissions|CO,,108.020350456,85.790792829,67.331423145,62.03973525999999,62.077216513,63.23247060000001,64.411581492,65.269936868,66.415384838,65.195136397
Emissions|CO2,,11562.911354249783,13887.130514055703,16101.097438269804,19139.544361212,21854.66412910733,25186.02787529801,27907.1114415243,30152.41011286384,32366.577364030836,33958.9963099149
Emissions|CO2|Carbon Capture and Storage,,880.1477300000004,1012.58289,1188.8496766666665,1379.1768833333342,1584.1233466666674,1815.109633333333,2067.52326,2323.842326666667,2562.294130000003,2785.8138000000044
Emissions|CO2|Carbon Capture and Storage|Biomass,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emissions|CO2|Fossil Fuels and Industry,,12518.371088167118,14405.658464278044,17075.680749861804,19750.820619662,22378.72802209733,25339.088335656743,28070.05845178333,30263.769570648525,32545.536762168435,34215.13237268356
Emissions|CO2|Land Use,,-955.459733917334,-518.5279502223334,-974.5833115920002,-611.2762584500002,-524.06389299,-153.06046035866666,-162.94701025900008,-111.35945778466674,-178.95939813766665,-256.13606276866665
Emissions|F-Gases,,517.07167322395,846.68821213875,1193.03067558539,1323.33504766935,1447.57991306474,1572.77015536216,1690.6217500294,1794.38063879593,1874.49338082699,1932.7567749893
Emissions|Kyoto Gases,,15888.699006756957,18453.638805258757,22083.531992261727,25381.581693247048,28466.53333890508,31618.07021938614,34828.587304122426,37590.55638588764,40402.639063710696,41399.80897114996
Emissions|N2O,,3219.284315,3265.429921,3591.310629,3835.433929,4042.29978,4281.104646,4478.640588,4613.178344,4671.529576000001,4670.520112
Emissions|N2O|Land Use,,1946.840776,1887.008746,2046.9741113,2126.85383047,2184.92875371,2255.41466643,2278.36844511,2265.13133375,2187.43624438,2062.51238687
